Id,Category,Sentence
8872,3,all in all road to perdition be more in love with strangeness than excellence
6824,3,throughout mr audiard 's direction be fluid and quick
11052,3,norton be magnetic as graham
5963,3,in paint an unabashedly romantic picture of nation whose song spring directly from the life of the people the movie exalt the marxian dream of honest work folk with little to show for their labor live harmoniously join in song
5011,1,full of flatulence joke and mild sexual reference kung pow
179,3,that 's why sex and lucia be so alluring
747,1,if you 're not fan it might be like try to eat brussels sprout
1776,0,i 'm not sure these word have ever be together in the same sentence this erotic cannibal movie be bore
9459,3,there 's lot to recommend read my lip
4823,1,two bit potboiler
5723,3,much credit must be give to the water camera operate team of don king sonny miller and michael stewart
4471,3,everything in maid in manhattan be exceedingly pleasant design not to offend
10045,4,wo't be place in the pantheon of the best of the swashbuckler but it be whole lot of fun and you get to see the one of the world 's best actor daniel auteuil have whale of good time
10547,4,this sensitive smart savvy compel come of age drama delve into the passive aggressive psychology of co dependence and the struggle for self esteem
9735,4,despite its float narrative this be remarkably accessible and haunting film
2633,1,the film never get over its own investment in conventional arrangement in term of love age gender race and class
6920,2,one of the film 's most effective aspect be its tchaikovsky soundtrack of neurasthenic regret
3046,4,jones make great impression as the writer director of this little million charmer which may not be cut edge indie filmmaking but have huge heart
1080,1,all the small moment and flashback do't add up to much more than trite observation on the human condition
4234,3,ian holm conquers france as an earthy napoleon
7753,3,exactly what its title implies lusty boisterous and utterly charming
1747,3,rubbo run through remarkable amount of material in the film 's short 90 minute
2146,3,the success of undercover brother be find in its ability to spoof both black and white stereotype equally
7925,3,the mood look and tone of the film fit the incredible storyline to
412,1,lookin ' for sin american style
10393,2,not as good as the original but what be
6609,1,yet another iteration of what 's become one of the movie ' creepy convention in which the developmentally disable be portray with almost supernatural power to humble teach and ultimately redeem their mentally superior `` friend family
1814,1,even with its 50 million us budget pinocchio never quite achieve the feel of fanciful motion picture
4363,3,smith find amuse juxtaposition that justify his exercise
1125,3,a reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility
242,3,meyjes ' provocative film might be call an example of the haphazardness of evil
9441,1,forget the misleading title what 's with the unexplained baboon cameo
8250,0,why spend on the same stuff you can get for buck or so in that greasy little vidgame pit in the theater lobby
9097,1,a rather tired exercise in nostalgia
3791,0,it make me feel unclean and 'm the guy who like there 's something about mary and both american pie movie
10090,4,return to never land be reliable standard disney animate fare with enough creative energy and wit to entertain all age
2982,2,cox be far more concerned with aggrandize madness not the man and the result might drive you crazy
3154,1,a movie that harp on medium construct issue ' like whether compromise be the death of self this orgasm wo't be an exceedingly memorable one for most people
7508,3,a film of delicate interpersonal dance
3761,1,the gag and the script be mixed bag
1763,2,a passable romantic comedy in need of another couple of pass through the word processor
